,relation_0,relation_1,relation_2,relation_3,relation_4,relation_5,sex,LogAge,LogFnlwgt,LogHr,LogScaledExtra_income,live_with_spouse,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,races,native.countries,occupations_1,occupations_2,occupations_3,edulevel_1,edulevel_2,edulevel_3,edulevel_4,edulevel_5,edulevel_6,income
178,0,1,0,0,0,0,1,3.526360525,10.50191188,3.912023005,-3.906814038,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
179,0,1,0,0,0,0,1,3.496507561,12.07928986,3.737669618,-3.906814038,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
180,0,1,0,0,0,0,0,3.63758616,11.99912842,4.094344562,-3.906814038,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
181,0,0,0,0,1,0,0,4.043051268,11.70653309,3.63758616,-3.906814038,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
182,0,1,0,0,0,0,1,3.583518938,11.89090289,4.248495242,-3.906814038,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
183,0,1,0,0,0,0,1,3.784189634,10.29522554,3.688879454,-3.906814038,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
184,0,1,0,0,0,0,0,3.891820298,12.50401564,3.912023005,-3.906814038,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
185,0,1,0,0,0,0,1,3.784189634,12.0923999,4.094344562,-3.906814038,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
186,0,1,0,0,0,0,1,4.007333185,10.62395803,4.127134385,-3.906814038,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
187,0,1,0,0,0,0,1,3.80666249,12.14367051,3.784189634,-3.906814038,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
188,0,1,0,0,0,0,0,3.871201011,12.07294117,3.688879454,-3.906814038,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
189,1,0,0,0,0,0,1,3.433987204,12.48204012,3.80666249,-3.901110601,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
190,0,0,1,0,0,0,0,4.007333185,11.50419749,3.688879454,-3.901110601,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
191,1,0,0,0,0,0,1,4.248495242,11.87640818,3.688879454,-3.901110601,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
192,1,0,0,0,0,0,1,4.248495242,11.73165127,2.079441542,-3.901110601,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
193,1,0,0,0,0,0,1,4.290459441,12.72488727,3.688879454,-3.901110601,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
194,1,0,0,0,0,0,1,4.276666119,12.56167501,3.33220451,-3.901110601,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
195,0,0,0,0,1,0,0,3.433987204,12.70023521,3.688879454,-3.897326301,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
196,0,0,0,0,1,0,0,3.33220451,11.77112723,3.555348061,-3.897326301,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
197,0,0,0,1,0,0,1,3.135494216,12.46186924,3.688879454,-3.894026746,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
198,0,0,0,0,1,0,1,3.891820298,11.53624152,3.688879454,-3.894026746,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
199,0,1,0,0,0,0,1,3.295836866,11.4342177,3.688879454,-3.894026746,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
200,0,1,0,0,0,0,1,4.49980967,10.85406376,3.688879454,-3.882330706,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
201,0,1,0,0,0,0,0,4.219507705,12.02064026,3.401197382,-3.882330706,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
202,0,0,0,0,1,0,0,4.17438727,11.91712978,4.077537444,-3.882330706,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
203,0,0,0,0,1,0,0,4.17438727,11.87142474,2.302585093,-3.882330706,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
204,0,1,0,0,0,0,0,4.204692619,11.68151145,1.609437912,-3.882330706,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
205,0,1,0,0,0,0,0,4.189654742,12.79985519,3.218875825,-3.882330706,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
206,0,1,0,0,0,0,1,3.17805383,12.84546561,3.17805383,-3.881865698,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
207,0,1,0,0,0,0,1,3.784189634,12.0518953,3.555348061,-3.881865698,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
208,0,0,0,1,0,0,0,3.555348061,11.5925958,3.688879454,-3.881865698,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
209,0,0,0,1,0,0,0,2.995732274,11.58804221,2.890371758,-3.881865698,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
210,0,1,0,0,0,0,1,3.63758616,11.74938003,3.688879454,-3.881865698,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
211,0,0,0,1,0,0,0,3.663561646,11.95506317,3.688879454,-3.881865698,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
212,0,0,1,0,0,0,0,3.465735903,10.2357366,3.688879454,-3.881865698,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
213,0,1,0,0,0,0,1,3.737669618,12.39902087,3.688879454,-3.881865698,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
214,0,1,0,0,0,0,0,4.143134726,12.36343103,3.688879454,-3.881865698,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
215,0,0,0,0,1,0,1,3.737669618,10.06518114,4.094344562,-3.880007824,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
216,1,0,0,0,0,0,1,4.158883083,12.10753326,3.688879454,-3.869850766,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
217,1,0,0,0,0,0,1,3.33220451,12.02263647,3.688879454,-3.869850766,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
218,1,0,0,0,0,0,1,3.713572067,11.84879752,4.430816799,-3.869850766,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
219,1,0,0,0,0,0,1,3.713572067,11.88168509,3.688879454,-3.869850766,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
220,1,0,0,0,0,0,1,4.060443011,12.49390596,2.890371758,-3.869850766,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
221,1,0,0,0,0,0,1,4.077537444,12.62206877,3.688879454,-3.869850766,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
222,0,0,0,0,0,1,0,3.526360525,10.9412877,2.48490665,-3.869850766,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
223,1,0,0,0,0,0,1,3.80666249,12.02887593,3.80666249,-3.869850766,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
224,0,0,0,0,0,1,0,3.36729583,11.68691238,3.688879454,-3.869850766,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
225,1,0,0,0,0,0,1,3.850147602,12.07781305,3.951243719,-3.869850766,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
226,1,0,0,0,0,0,1,3.688879454,12.26832888,3.688879454,-3.869850766,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
227,1,0,0,0,0,0,1,3.850147602,12.16094452,3.912023005,-3.869850766,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
228,1,0,0,0,0,0,1,4.143134726,11.32711382,3.80666249,-3.869850766,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
229,1,0,0,0,0,0,1,3.713572067,12.04481175,3.688879454,-3.869850766,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
230,1,0,0,0,0,0,1,3.526360525,12.10467095,3.688879454,-3.869850766,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
231,1,0,0,0,0,0,1,4.189654742,12.0858861,3.688879454,-3.867556661,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1
232,1,0,0,0,0,0,1,4.17438727,11.62162739,2.302585093,-3.867556661,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
233,1,0,0,0,0,0,1,4.248495242,12.55193636,3.688879454,-3.867556661,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
234,1,0,0,0,0,0,1,4.317488114,12.6441824,3.912023005,-3.867556661,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
235,1,0,0,0,0,0,1,4.17438727,12.28260767,3.688879454,-3.867556661,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
236,1,0,0,0,0,0,1,4.17438727,10.06450035,3.688879454,-3.867556661,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
237,1,0,0,0,0,0,1,4.290459441,11.90192916,3.912023005,-3.867556661,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
238,1,0,0,0,0,0,1,4.094344562,11.85808132,3.218875825,-3.862528079,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
239,1,0,0,0,0,0,1,4.219507705,11.66909981,3.688879454,-3.856164421,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
240,1,0,0,0,0,0,1,4.304065093,11.68796222,2.995732274,-3.856164421,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
241,0,0,0,0,0,1,0,3.761200116,11.87466158,4.276666119,-3.84714316,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
242,0,0,0,1,0,0,1,2.944438979,12.74368819,4.007333185,-3.84714316,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
243,1,0,0,0,0,0,1,3.610917913,11.14039694,3.688879454,-3.84714316,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
244,0,0,0,0,1,0,1,3.80666249,12.24099085,3.688879454,-3.825379032,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
245,1,0,0,0,0,0,1,4.158883083,11.91199684,4.094344562,-3.815324302,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
246,1,0,0,0,0,0,1,3.401197382,11.90850184,3.688879454,-3.815324302,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
247,0,0,0,0,0,1,0,3.931825633,12.50112375,4.094344562,-3.815324302,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
248,1,0,0,0,0,0,1,3.555348061,12.5136272,3.688879454,-3.815324302,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
249,0,0,0,0,0,1,0,3.36729583,12.38736451,2.995732274,-3.815324302,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
250,0,0,0,0,0,1,0,3.526360525,12.20539241,3.688879454,-3.815324302,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
251,1,0,0,0,0,0,1,3.713572067,11.74269502,4.094344562,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
252,1,0,0,0,0,0,1,3.555348061,11.12325496,3.80666249,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
253,1,0,0,0,0,0,1,3.258096538,11.65890283,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
254,1,0,0,0,0,0,1,3.988984047,12.05688214,3.912023005,-3.812717872,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
255,1,0,0,0,0,0,1,3.951243719,12.62824081,3.688879454,-3.812717872,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
256,1,0,0,0,0,0,1,3.912023005,11.56181086,2.995732274,-3.812717872,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
257,1,0,0,0,0,0,1,3.433987204,12.58125722,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
258,1,0,0,0,0,0,1,3.63758616,12.42488282,3.688879454,-3.812717872,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
259,1,0,0,0,0,0,1,3.401197382,11.33998774,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
260,1,0,0,0,0,0,1,3.526360525,11.56684531,3.688879454,-3.812717872,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
261,1,0,0,0,0,0,1,3.433987204,11.99389994,4.043051268,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
262,1,0,0,0,0,0,1,3.951243719,12.18400596,3.63758616,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
263,1,0,0,0,0,0,1,3.988984047,13.61308833,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
264,1,0,0,0,0,0,1,3.63758616,11.98412837,3.784189634,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
265,1,0,0,0,0,0,1,3.663561646,11.82100558,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
266,1,0,0,0,0,0,1,3.36729583,12.40686015,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
267,1,0,0,0,0,0,1,3.80666249,12.13904035,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
268,1,0,0,0,0,0,1,3.526360525,12.49052576,4.007333185,-3.812717872,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
269,1,0,0,0,0,0,1,3.63758616,11.94736668,3.688879454,-3.812717872,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
270,1,0,0,0,0,0,1,3.663561646,12.65717056,3.688879454,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
271,1,0,0,0,0,0,1,4.110873864,12.09928333,2.995732274,-3.812717872,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
272,1,0,0,0,0,0,1,3.761200116,11.6702454,3.688879454,-3.808820919,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
273,1,0,0,0,0,0,1,3.555348061,10.60000405,3.688879454,-3.808820919,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
274,1,0,0,0,0,0,1,3.828641396,12.66166987,3.912023005,-3.808820919,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
275,1,0,0,0,0,0,1,3.63758616,10.47528597,3.688879454,-3.808820919,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
276,1,0,0,0,0,0,1,3.737669618,11.70219781,3.871201011,-3.808820919,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
277,1,0,0,0,0,0,1,3.526360525,11.41436401,2.302585093,-3.808820919,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
278,1,0,0,0,0,0,1,3.36729583,12.22036009,3.688879454,-3.808820919,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
279,1,0,0,0,0,0,1,3.465735903,12.47209943,3.401197382,-3.808820919,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
280,1,0,0,0,0,0,1,4.094344562,11.75260356,3.526360525,-3.808820919,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
281,1,0,0,0,0,0,1,3.891820298,11.58274066,3.688879454,-3.791682539,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
282,1,0,0,0,0,0,1,3.970291914,11.81378533,3.80666249,-3.791682539,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
283,1,0,0,0,0,0,1,4.025351691,12.2151414,3.688879454,-3.791682539,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
284,1,0,0,0,0,0,1,3.871201011,12.93208142,3.688879454,-3.791682539,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
285,1,0,0,0,0,0,1,3.465735903,11.90589955,3.688879454,-3.791682539,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
286,1,0,0,0,0,0,1,3.737669618,12.04778592,3.688879454,-3.791682539,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
287,1,0,0,0,0,0,1,3.465735903,11.54110468,3.737669618,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
288,1,0,0,0,0,0,1,3.33220451,12.07403728,3.688879454,-3.791682539,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
289,1,0,0,0,0,0,1,3.258096538,10.51694196,3.688879454,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
290,1,0,0,0,0,0,1,4.077537444,12.04344783,3.912023005,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
291,1,0,0,0,0,0,1,3.850147602,12.24724818,3.401197382,-3.791682539,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
292,1,0,0,0,0,0,1,3.258096538,11.78886638,3.688879454,-3.791682539,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
293,1,0,0,0,0,0,1,3.713572067,10.62352006,4.094344562,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
294,0,0,0,1,0,0,0,3.583518938,12.12127155,3.688879454,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
295,1,0,0,0,0,0,1,3.80666249,12.78700252,4.007333185,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
296,1,0,0,0,0,0,1,3.401197382,10.78973136,3.688879454,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
297,1,0,0,0,0,0,1,3.583518938,11.58910843,3.688879454,-3.791682539,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
298,1,0,0,0,0,0,1,3.526360525,12.19911349,3.688879454,-3.791682539,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
299,1,0,0,0,0,0,1,3.970291914,12.55582418,3.688879454,-3.791682539,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
300,1,0,0,0,0,0,1,3.931825633,12.25932901,3.80666249,-3.791682539,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
301,1,0,0,0,0,0,1,3.850147602,12.78262421,3.80666249,-3.791682539,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
302,0,0,0,0,1,0,1,2.944438979,12.39510497,3.688879454,-3.791257821,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
303,0,0,0,0,1,0,1,3.401197382,10.96216287,3.737669618,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
304,0,0,0,0,1,0,1,2.995732274,12.66310818,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
305,0,1,0,0,0,0,1,3.737669618,11.2209676,4.094344562,-3.791257821,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
306,0,1,0,0,0,0,1,3.433987204,13.02697079,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
307,0,1,0,0,0,0,1,3.496507561,12.21625067,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
308,0,1,0,0,0,0,0,3.218875825,11.70438844,3.401197382,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
309,0,1,0,0,0,0,1,2.995732274,11.8973644,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
310,0,0,0,1,0,0,1,3.135494216,12.27352099,3.688879454,-3.791257821,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
311,0,1,0,0,0,0,0,4.007333185,11.72304051,3.688879454,-3.791257821,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
312,0,1,0,0,0,0,1,3.713572067,12.53459551,3.912023005,-3.791257821,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
313,0,1,0,0,0,0,1,3.988984047,12.20477681,3.555348061,-3.791257821,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
314,0,1,0,0,0,0,1,3.218875825,12.84350096,3.912023005,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
315,0,0,0,1,0,0,0,2.944438979,12.48518056,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
316,0,1,0,0,0,0,0,3.17805383,12.2550009,3.610917913,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
317,0,1,0,0,0,0,1,4.025351691,11.0330331,4.17438727,-3.791257821,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
318,0,1,0,0,0,0,0,3.044522438,11.541921,3.688879454,-3.791257821,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
319,0,1,0,0,0,0,1,3.526360525,12.25150957,3.688879454,-3.791257821,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
320,0,0,0,1,0,0,1,2.944438979,12.19833781,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
321,0,1,0,0,0,0,1,3.044522438,10.59793389,3.80666249,-3.791257821,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
322,0,1,0,0,0,0,0,3.871201011,11.44546,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
323,0,1,0,0,0,0,1,3.526360525,12.07133481,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
324,0,1,0,0,0,0,1,3.433987204,12.15351012,3.688879454,-3.791257821,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
325,0,1,0,0,0,0,0,3.583518938,12.60433521,3.688879454,-3.791257821,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
326,0,1,0,0,0,0,1,3.295836866,11.73569295,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
327,0,0,0,1,0,0,1,3.295836866,11.66442692,3.688879454,-3.782380147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
328,0,1,0,0,0,0,0,3.555348061,12.13950006,4.17438727,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
329,0,1,0,0,0,0,1,3.433987204,11.9937763,4.094344562,-3.782380147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
330,0,1,0,0,0,0,1,3.295836866,13.05986012,3.688879454,-3.782380147,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
331,0,1,0,0,0,0,0,3.33220451,12.6279359,3.688879454,-3.782380147,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
332,0,1,0,0,0,0,1,3.737669618,12.07786989,3.828641396,-3.782380147,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
333,0,1,0,0,0,0,1,3.784189634,12.78192167,3.80666249,-3.782380147,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
334,0,1,0,0,0,0,1,3.713572067,10.89592418,4.025351691,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
335,0,1,0,0,0,0,0,3.33220451,12.12661268,3.555348061,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
336,0,1,0,0,0,0,0,3.713572067,12.1314353,3.688879454,-3.782380147,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
337,0,1,0,0,0,0,0,3.555348061,10.90769758,3.688879454,-3.782380147,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
338,0,1,0,0,0,0,0,4.060443011,11.74486224,3.80666249,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
339,0,1,0,0,0,0,1,3.688879454,11.84361674,3.871201011,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
340,0,0,0,1,0,0,1,3.433987204,12.1243527,4.094344562,-3.782380147,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
341,0,1,0,0,0,0,0,3.401197382,12.24192712,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
342,0,1,0,0,0,0,1,3.465735903,12.20371487,3.688879454,-3.782380147,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
343,0,1,0,0,0,0,1,3.218875825,11.61780787,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
344,0,0,0,1,0,0,1,3.526360525,12.19654238,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
345,0,1,0,0,0,0,0,4.025351691,10.45236012,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
346,0,1,0,0,0,0,1,3.80666249,11.51941437,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
347,0,1,0,0,0,0,1,3.912023005,11.55695192,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
348,0,0,1,0,0,0,1,3.295836866,11.79663717,3.688879454,-3.782380147,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
349,1,0,0,0,0,0,1,3.931825633,11.4727491,3.688879454,-3.781118317,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
350,1,0,0,0,0,0,1,3.688879454,12.24326245,4.094344562,-3.781118317,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
351,1,0,0,0,0,0,1,3.713572067,13.00668762,4.17438727,-3.781118317,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
352,1,0,0,0,0,0,1,3.891820298,12.16928417,3.80666249,-3.781118317,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
353,1,0,0,0,0,0,1,3.610917913,10.01962479,3.688879454,-3.781118317,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
354,0,0,0,0,0,1,0,3.583518938,11.5925958,3.80666249,-3.781118317,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
355,1,0,0,0,0,0,1,3.555348061,12.20282739,4.382026635,-3.781118317,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
356,0,0,0,0,0,1,0,3.36729583,12.47123683,3.218875825,-3.781118317,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
